"","GSM1045517","GSM1045518","GSM1045519","GSM1045520","GSM1045521","GSM1045522","GSM1045523","GSM1045524","GSM1045525","GSM1045526","GSM1045527","GSM1045528","GSM1045529"
"7892702",5.554644,6.036881,4.953309,4.910863,5.099177,5.75917,5.417496,6.450594,6.724282,5.923996,5.709016,7.309323,6.250134
"7892703",8.070465,7.547541,7.898429,7.544562,7.804628,7.848716,7.655932,8.227192,7.864173,8.045912,7.931666,8.104532,8.06811
"7892704",13.19389,12.97354,13.1515,13.50029,13.07094,13.3834,13.41912,13.44753,13.158,13.27866,13.20765,13.22425,13.13171
"7892705",6.175165,6.38765,5.805242,4.444463,4.17674,5.95241,4.568132,6.203462,6.628215,6.420832,6.790469,6.54782,7.139902
"7892706",7.084905,6.665612,5.679209,4.82031,4.263333,6.911706,5.791307,6.799228,6.357942,5.257938,5.863219,6.294312,6.177096
"7892707",9.024231,8.998215,7.511992,6.891638,6.718724,8.720636,8.008636,8.163449,8.60235,7.697875,7.86697,8.753486,8.419826
"7892708",4.326159,4.909956,4.534832,2.300369,4.27998,3.856638,2.864259,3.508961,5.576741,4.721459,4.488085,4.998346,4.094449
"7892709",3.49409,5.771,4.856411,3.812193,3.125442,4.596768,3.016365,5.232277,3.928163,3.95313,3.493841,3.119348,3.626444
"7892710",2.742496,2.400444,2.949715,3.167067,2.441607,2.797677,1.941568,1.909893,3.056744,2.3905,1.717685,1.832386,4.448484
"7892711",5.78584,6.800796,6.508277,4.159514,4.954524,6.598253,6.451778,6.16745,6.101691,5.998951,5.938712,6.59701,6.435777
"7892712",8.097751,8.002882,8.597055,7.896487,7.184775,8.039278,7.950626,7.589604,7.061911,7.531595,7.909698,7.136597,7.458195
"7892713",8.40952,8.784734,8.82003,8.302218,8.160627,9.006205,8.429691,8.147989,7.855323,8.40952,8.421222,8.316157,8.32863
"7892714",3.29625,2.770254,1.660377,2.534398,2.665756,2.63978,1.993641,2.428375,3.373683,2.633382,2.675217,3.485014,3.083594
"7892715",2.894586,2.559084,2.409667,4.439396,3.021621,3.386366,2.731481,4.221518,2.528898,2.253756,1.683519,3.291507,2.425931
"7892716",5.428536,4.11917,4.094553,4.119099,4.168607,4.823699,4.306397,4.475121,5.052963,3.553912,4.303707,5.015543,3.339775
"7892717",5.460567,5.202091,4.14713,4.319535,3.083338,4.75221,5.012585,5.123205,5.137001,4.168084,5.139024,5.270752,5.238297
"7892718",3.589221,2.712863,2.912658,3.840648,3.385148,2.161343,3.868387,3.002479,3.131848,2.414115,2.966608,2.428647,4.514153
"7892719",8.261234,9.171545,8.295671,7.765778,7.632034,9.058673,8.155824,8.337472,8.011162,8.331022,7.990809,7.915979,7.823572
"7892720",7.151263,6.682704,7.612046,8.312395,7.489075,7.882975,8.326468,9.259334,8.431561,8.151512,7.561395,8.28247,8.177939
"7892721",9.585066,10.13625,9.786811,9.396237,9.543044,10.80728,9.844171,9.242743,8.918858,9.23101,8.782483,8.782668,8.839857
"7892722",1.656025,1.383338,1.347948,1.21749,2.605433,1.62655,1.530278,2.29883,1.189028,1.72293,1.198066,1.414399,1.822731
"7892723",2.666352,2.698731,2.505756,3.799123,2.478266,2.504938,2.362534,2.962309,2.640867,2.035682,2.319673,3.291496,2.309219
"7892724",3.747328,5.068869,3.16315,5.220499,4.291656,4.256745,3.701839,5.166602,6.107361,4.448285,4.043038,5.376244,5.250955
"7892725",3.166897,2.645168,2.238616,3.161371,4.426808,4.23479,3.951989,3.675578,2.083716,1.986346,3.960978,3.351582,3.368847
"7892726",4.303737,3.869817,3.498192,3.756099,4.06563,4.304687,3.952918,4.852952,4.525178,5.05628,5.005672,4.842061,4.177751
"7892727",2.127254,2.64108,2.545761,2.674232,2.728183,5.200198,3.326748,3.706565,4.832187,4.170578,3.467293,4.991967,3.389922
"7892728",4.254095,2.378391,1.936523,2.270977,1.634716,2.343738,2.527752,3.935731,3.048168,2.655126,3.013297,3.778636,2.160327
"7892729",3.555204,4.386258,3.149094,3.524349,1.947767,4.920013,1.796702,4.974272,5.444171,4.933904,4.532345,5.292299,5.497597
"7892730",2.266102,3.013205,1.925471,1.886049,2.846302,2.398345,2.557835,2.121338,2.815639,2.498854,2.353292,3.800122,2.580563
"7892731",3.217319,3.97349,3.490533,4.341207,2.858635,4.038187,3.987488,4.440876,5.221227,4.247665,4.226376,4.497374,3.331733
"7892732",4.852878,6.71572,4.991309,6.426775,7.717094,7.432957,7.610966,7.146927,8.19377,7.894536,7.546535,7.91721,7.872448
"7892733",2.855027,4.973681,3.740322,2.043508,5.72819,4.36034,3.319386,5.443551,5.148327,3.366464,4.835958,5.564666,3.998682
"7892734",6.210749,4.563866,4.640599,4.509476,4.602302,6.142838,4.494764,3.701718,5.613359,3.693153,5.383771,5.891745,5.745106
"7892735",3.174444,2.482557,2.032148,2.083787,3.271783,3.608925,2.11853,3.703168,2.074926,2.158746,3.149075,4.04296,3.010835
"7892736",5.061171,5.77141,5.150309,4.184711,3.445447,4.546822,4.800952,4.645099,4.599998,4.177091,4.188233,4.029244,4.076005
"7892737",4.534281,3.550105,3.767525,4.466098,3.108061,3.12305,4.084876,3.511625,4.085311,2.561663,3.3292,4.825448,3.961841
"7892738",6.939276,7.091215,6.696913,5.67291,4.571099,7.051322,6.390995,6.471605,6.718812,6.736742,6.513733,6.599603,7.344211
"7892739",5.36089,4.73757,4.460025,4.031048,4.572873,4.180865,3.929779,3.645982,5.351586,5.188451,4.030645,4.693828,5.577177
"7892740",2.684293,5.642514,1.121947,4.092109,1.970746,2.508128,2.467116,2.794785,4.426943,1.313349,3.544117,3.45085,3.987551
"7892741",6.604406,5.995739,5.928882,5.453883,6.137676,6.091438,4.74859,6.396321,5.911126,5.833626,5.520173,5.826497,5.857745
"7892742",9.734334,10.03504,9.683721,10.06547,9.947684,9.943587,9.914702,9.835328,10.65042,10.2147,10.15819,10.4915,10.40322
"7892743",3.981534,1.605339,1.688718,2.169007,1.594119,1.734349,1.694014,1.939474,3.130605,2.035755,2.039179,3.016184,2.553627
"7892744",1.187906,6.376904,5.578929,3.018585,4.920147,6.540823,5.204703,6.549143,6.288806,1.702883,5.825855,6.730426,6.063429
"7892745",8.203201,8.417749,8.127601,8.932655,8.29439,8.71403,8.789595,9.660448,9.312741,8.830853,8.827471,9.609195,9.49531
"7892746",2.739892,1.490151,2.184313,1.854117,1.606139,1.754477,1.557425,1.819577,1.590951,2.547436,2.050069,1.649124,1.665385
"7892747",7.401339,6.703108,7.205416,7.341455,6.899462,7.365062,7.537795,7.349296,7.474904,7.201387,7.331986,7.547865,7.577149
"7892748",9.354512,10.18897,10.11182,9.686679,9.445187,10.16989,9.397354,9.2585,8.96576,9.114185,8.950118,8.656176,8.75171
"7892749",2.633056,4.62664,2.691152,2.735549,2.703661,3.507692,2.609008,3.980149,4.254634,3.359194,3.399348,4.838452,4.429408
"7892750",3.804866,3.21937,3.620973,3.714152,4.799105,3.925342,3.551107,3.932808,2.704192,3.659423,3.721461,3.901187,3.26509
"7892751",7.901445,8.20059,9.391067,9.171793,8.829957,8.957991,8.652953,8.146715,7.890624,8.447214,7.707892,7.389296,7.862957
"7892752",2.269299,2.608023,1.345181,1.382145,3.736831,3.353018,3.701754,3.799685,4.214907,1.615911,1.486725,4.285617,3.732808
"7892753",12.45564,12.76345,12.48841,12.28799,12.25186,12.72628,12.31993,12.18684,11.99114,12.21726,11.96465,11.75546,11.91134
"7892754",3.82778,3.057271,2.602262,3.232109,2.210352,3.679827,3.751435,5.275798,4.664313,3.181588,3.214746,4.215933,4.408402
"7892755",3.123847,4.07768,3.889969,2.598269,2.957217,2.894282,1.890018,2.841671,4.671559,2.443731,3.106608,4.471971,1.796811
"7892756",1.72283,1.507704,1.35568,1.577071,1.895419,1.406721,1.530278,1.487938,1.487938,1.487938,1.322431,1.487938,1.487938
"7892757",8.426773,8.419991,8.518916,8.012476,8.076385,8.577598,8.291318,8.968699,8.859655,8.336386,8.357958,8.597242,8.619925
"7892758",7.039575,5.548248,4.65562,6.145299,5.286815,6.445898,5.747935,5.06899,5.021246,5.32431,5.232488,5.653247,5.674753
"7892759",6.254337,5.927008,5.414985,5.491434,5.137648,6.220147,5.538562,5.143144,5.795057,5.722496,5.427012,5.994864,5.768741
"7892760",5.563241,4.969617,4.075702,4.221341,5.444791,4.710246,4.975973,4.497311,4.854469,4.862077,4.568209,3.001946,4.434833
"7892761",7.146954,6.674057,6.218573,6.500329,6.823332,6.534442,7.144695,5.984288,6.330935,6.300169,6.7992,6.314095,6.516416
"7892762",12.00906,12.18772,12.03677,11.56822,11.92842,11.76224,11.8082,12.27526,12.15696,12.06873,12.00267,12.31503,12.21434
"7892763",8.200245,7.753351,7.077169,6.771361,6.751362,8.306291,6.693507,6.780948,7.326561,7.030067,7.35944,6.60969,7.600151
"7892764",9.091187,9.231792,8.656375,9.180357,8.70297,9.712875,9.364166,9.903543,10.07687,9.857787,10.22444,10.29556,9.932348
"7892765",9.56491,10.07525,9.780157,9.217741,9.570099,10.40293,9.689034,9.260391,9.137347,9.288033,9.112007,8.552071,8.910339
"7892766",11.51593,11.59084,11.81593,11.23184,11.39972,10.93847,11.47955,10.68364,10.57718,10.42894,11.00902,10.08619,10.27936
"7892767",2.840163,3.748141,3.803124,3.485901,2.98239,3.849676,3.215871,3.420498,3.870954,3.315583,2.970371,4.173794,4.052609
"7892768",1.423829,2.166945,1.56053,1.110354,1.87202,3.408624,1.665807,2.457668,1.971026,1.044506,1.707367,2.801785,2.226913
"7892769",1.684045,1.35228,1.491025,2.333101,2.191135,2.449481,1.236766,3.119064,1.430364,1.754228,1.699369,2.130531,1.839381
"7892770",9.762497,9.475795,10.87887,10.39478,9.085911,10.22941,10.21408,10.87887,9.557742,9.881396,9.793215,10.23107,9.689984
"7892771",8.699216,8.081182,7.338424,7.319516,7.415784,8.070685,8.371477,8.46237,8.701742,8.721498,8.65024,8.784523,8.623657
"7892772",2.221816,3.475194,2.136989,3.97038,3.129602,3.335901,3.695215,3.187025,3.264792,2.992005,3.807323,4.531703,3.828085
"7892773",7.370881,6.928166,6.938792,6.481077,7.28086,7.868701,7.599597,6.673121,6.943866,6.616962,7.027679,6.526464,6.818458
"7892774",3.243074,5.923734,5.217486,5.200365,5.672063,5.450526,4.264068,5.82637,4.149205,4.129325,5.402096,4.353179,5.438009
"7892775",5.198546,6.065187,5.491385,3.810264,4.397992,4.759152,4.36301,2.919908,5.06655,4.901493,4.424372,5.734323,4.803164
"7892776",10.53699,9.538326,9.241002,8.734799,9.730634,9.572431,10.07707,9.985405,9.334342,9.13731,9.627285,9.087473,9.170827
"7892777",3.525235,6.036829,5.496317,4.268008,4.559596,5.409043,5.831727,5.582849,4.76811,5.256893,3.500747,4.931518,5.217014
"7892778",6.372317,6.633634,8.055459,7.434834,6.735188,6.505588,7.03931,8.057238,7.363459,7.335478,6.956351,7.259343,7.656003
"7892779",2.092164,3.245061,2.183926,2.033821,1.410146,3.136374,2.169109,4.675031,3.583291,2.239187,3.749259,3.98196,4.573501
"7892780",5.838063,4.748662,3.944251,4.261673,5.132606,5.175171,4.155258,3.17644,5.195066,5.34596,5.2427,5.334098,4.718836
"7892781",6.483854,6.817883,6.804775,7.155063,3.112624,7.179304,6.253208,6.365391,6.67524,6.362294,5.243369,6.302604,6.030218
"7892782",11.87204,12.3541,12.28764,11.87675,11.60972,12.61674,11.86256,11.88781,11.79662,11.90943,11.77293,11.77845,11.64586
"7892783",9.661717,10.03938,9.748921,9.635168,9.357209,10.20883,9.51912,9.608152,8.905737,9.143368,9.22602,8.762886,8.820879
"7892784",3.825269,2.966243,2.31484,3.331328,3.968056,3.910027,3.267826,3.911115,2.818863,3.410078,3.78974,3.873306,4.07193
"7892785",2.266102,1.571716,1.970143,1.648865,1.835724,1.884205,2.257847,2.739672,3.039783,2.187114,1.984492,1.779562,1.379476
"7892786",9.580864,9.611936,9.771636,9.396701,9.15334,9.417442,9.779974,10.55127,10.21949,9.798794,9.983549,10.26379,9.856318
"7892787",2.275846,4.388061,2.961643,1.38664,3.694676,3.011024,2.191969,3.570788,4.587668,3.023074,2.56563,3.278553,4.185451
"7892788",10.18584,10.0834,10.4718,10.18595,9.801643,10.38215,10.43399,10.20707,10.15654,10.21714,10.07549,10.31476,10.34545
"7892789",4.993322,4.62847,4.264601,2.514433,4.190258,4.098375,3.741455,4.470118,5.115303,3.337231,5.174361,4.783222,4.920259
"7892790",5.348116,5.393937,4.827377,5.051365,4.555255,5.722206,4.445415,2.943148,4.237395,3.303985,4.010648,3.922884,3.008029
"7892791",12.02223,11.96894,11.94567,12.05917,11.84096,12.08465,11.86084,12.54653,12.62524,12.22052,12.17971,12.47034,12.65691
"7892792",4.799888,6.32233,4.610774,5.139678,4.913701,6.289771,4.882395,5.228617,5.363911,4.816996,5.300819,4.950999,4.683519
"7892793",2.609216,3.812736,2.388422,3.321244,2.762949,4.36448,2.980094,2.541536,3.574858,2.58121,2.411051,3.341487,4.718065
"7892794",4.070429,3.443234,3.064425,4.338301,4.835537,4.822534,4.976391,4.287727,4.516005,3.344383,4.479703,4.520653,4.006064
"7892795",5.820693,5.360009,6.465316,6.84725,5.848533,6.564894,6.168541,5.491418,5.454889,5.375952,5.059228,5.192129,4.891994
"7892796",13.62076,13.59867,13.04493,13.4597,13.65495,13.39591,13.34708,12.98351,13.10672,13.14554,13.05442,13.25867,12.9575
"7892797",7.730755,7.314877,7.977609,8.512166,7.995233,7.813943,8.086575,7.081117,6.75719,7.311111,7.086847,6.939805,6.713161
"7892798",3.569682,2.53543,2.810966,2.646948,3.151666,3.205497,3.23437,2.9004,2.709573,3.45924,3.108392,3.231347,3.418183
"7892799",2.36014,2.127689,2.287439,3.005241,2.883302,2.303621,3.080193,2.925966,3.30658,2.746385,1.970154,2.362768,2.993213
"7892800",3.512423,2.584112,3.304536,3.410816,3.393528,2.834351,3.517094,2.897082,3.418706,3.876558,3.342262,3.458672,3.288534
"7892801",1.976585,1.660073,1.519894,1.876534,2.516315,2.050524,1.470354,1.767546,1.669664,1.38273,1.620722,1.989552,1.453242
"7892802",8.470893,8.28168,8.510306,8.195869,8.849033,8.479651,8.446612,8.677095,8.836023,8.987062,8.35141,8.728832,8.833939
"7892803",12.84631,12.96674,12.99398,12.88784,12.93674,12.64774,12.85426,13.01882,13.04418,12.55977,12.99911,12.82537,12.84395
"7892804",3.97824,2.713917,2.890378,3.267659,3.476891,3.096837,3.869651,3.438571,2.871217,2.895586,3.049235,3.344864,3.078763
"7892805",3.522022,4.001647,2.60483,2.019776,1.975142,3.222113,1.86714,3.224473,3.810405,2.494233,3.013491,3.133258,2.779303
"7892806",2.090798,2.636601,1.659763,3.074454,2.536801,3.454686,3.207683,2.688977,4.16846,1.354371,2.037171,3.138875,4.052709
"7892807",4.762778,5.53834,5.005478,5.178141,4.067718,4.188195,4.606604,4.841787,5.239018,5.224367,4.355251,4.314418,3.946523
"7892808",9.585512,9.167707,9.582438,9.179234,8.589156,9.214547,9.259113,9.21588,8.565649,9.093385,8.795229,8.822225,8.707584
"7892809",2.475198,2.136689,1.793592,3.18813,1.594118,1.682786,1.829339,1.346384,3.16513,2.25811,2.479151,2.979218,2.071253
"7892810",4.576231,5.024395,4.174239,5.019637,3.565172,4.578805,4.972822,4.937073,3.762666,4.85734,4.233572,3.24456,2.796485
"7892811",1.627165,1.340196,1.946363,1.911891,1.634716,1.975266,2.281786,2.978938,1.307716,2.292721,1.870848,2.122005,2.684479
"7892812",4.848396,6.332079,5.98361,4.860922,4.792593,5.58577,4.96707,6.023947,5.111727,5.336804,4.979993,5.513272,5.3426
"7892813",3.720049,3.824778,3.923384,1.868212,3.511244,4.373579,3.955508,4.512623,5.336555,4.095115,3.641402,5.019425,5.152244
"7892814",10.6265,10.6028,10.58585,11.10365,10.66544,10.70584,11.05159,11.26276,11.29311,10.52397,10.74903,11.18401,10.93303
"7892815",2.460846,2.025249,2.038813,2.147369,2.509324,1.995647,2.15428,2.038813,1.874555,2.038813,1.923433,2.038813,1.979904
"7892816",9.674494,10.28667,9.799864,9.764286,9.464271,10.757,9.656087,9.282849,9.14896,9.274187,8.896894,8.809805,8.396719
"7892817",12.51597,12.79223,13.22503,13.05485,12.43338,12.75448,13.07914,13.04412,13.00545,12.9421,13.10313,13.332,12.98155
"7892818",2.471773,1.842815,1.452385,2.868513,3.237105,2.130279,2.442863,2.358196,4.029309,3.204374,2.734607,3.096028,2.54022
"7892819",5.757752,6.268796,5.364032,2.006377,6.550327,3.826455,3.48739,2.9004,6.050092,4.426943,4.665335,6.508277,6.372892
"7892820",9.590186,8.919116,8.787688,10.17453,8.782783,10.32813,10.58653,12.63021,12.36121,11.52909,12.35572,11.95072,12.08654
"7892821",1.89642,2.873622,2.341269,1.372257,2.909614,2.464232,1.528651,3.48561,1.791591,1.467694,1.947965,2.007805,2.016114
"7892822",3.149771,3.578593,3.715772,3.370862,3.296392,4.503947,1.982326,2.674438,3.593957,3.403829,3.562726,3.510883,3.282084
"7892823",6.847599,5.998911,6.724793,7.422431,5.914137,6.074686,6.133326,5.940511,5.778302,6.229914,5.924167,6.627687,5.313588
"7892824",7.06549,7.134009,7.030585,6.416483,6.649124,6.890841,6.652178,6.643071,6.563462,6.828283,6.599947,7.137349,6.608135
"7892825",2.474799,1.725657,2.332129,2.833273,3.658128,2.831958,3.526909,3.094084,2.790989,2.362845,2.155124,3.08007,2.58828
"7892826",5.153698,4.627512,3.514478,3.359173,4.052295,5.129776,3.762852,5.045314,4.401178,3.933605,3.972089,4.98887,4.584556
"7892827",12.50153,13.04756,12.80558,12.61593,12.35618,12.95645,12.50732,12.44956,12.12835,12.46139,12.34966,11.98518,12.36572
"7892828",1.771225,2.408342,1.383413,3.175886,3.447283,3.139743,2.820834,2.410267,3.398495,2.398992,1.961446,2.017514,2.549213
"7892829",11.15771,10.88808,10.9742,11.15401,10.24157,11.48009,11.19523,11.70886,11.81735,11.38312,11.46025,12.05251,11.70736
"7892830",11.79806,11.75015,11.67749,11.90882,11.30213,11.56543,11.92304,11.98338,11.92293,12.03706,12.23457,12.25397,12.15139
"7892831",11.38077,10.52422,10.09796,10.4475,11.17868,10.95193,10.96455,11.47858,11.39077,10.98295,11.09138,10.80341,11.17338
"7892832",6.519177,7.420441,7.240427,7.143635,6.668873,7.777225,7.544311,8.942032,8.661341,7.776153,7.795918,8.169833,8.082641
"7892833",1.78646,1.753692,1.811859,2.511456,3.018841,2.458298,1.683712,2.411989,2.479597,1.824634,1.488018,3.785565,1.357323
"7892834",3.225444,3.57412,3.136019,1.642946,2.813087,3.546269,2.010743,4.075542,3.858642,2.484988,3.177301,2.669899,4.59448
"7892835",10.15664,9.77729,10.07325,10.56484,9.713944,9.970815,10.55161,11.24308,11.15621,10.84404,10.95327,11.20266,11.13725
"7892836",10.56411,10.34997,10.63554,11.26839,10.25967,11.20407,11.12901,11.68255,11.46172,11.25901,10.73305,10.98114,11.33603
"7892837",10.71859,10.6228,10.89795,10.33577,10.31958,10.58347,10.52959,10.59396,10.68819,10.87412,10.55928,10.76115,10.54668
"7892838",9.225783,9.500564,9.86906,9.640839,9.284979,9.989578,9.294925,10.19532,9.912785,9.618291,9.691564,9.459251,10.02856
"7892839",2.621689,3.188304,2.060241,2.219305,2.332052,1.692107,2.809361,1.869895,1.855073,2.065916,1.978898,2.64607,2.356295
"7892840",3.106567,4.949968,4.266121,4.052182,3.860695,6.08249,5.508307,5.752938,6.097779,5.520419,5.862155,5.819484,6.392586
"7892841",10.09058,10.28503,10.24577,9.851191,9.855535,9.83186,9.736613,10.63895,10.35591,10.30859,9.893605,10.15224,10.21529
"7892842",4.869441,3.813114,3.977319,2.006377,2.368786,4.093598,3.14233,4.322106,4.12146,3.252235,3.54609,5.409813,4.444297
"7892843",3.620829,4.234246,3.347447,3.050641,3.267512,2.735695,3.735402,3.07775,3.66467,3.315657,2.815048,3.555097,3.311385
"7892844",2.723162,3.632756,1.571554,2.033951,3.402379,2.871364,2.183099,3.11433,3.452022,2.630023,2.827164,3.538695,3.340622
"7892845",6.239659,7.325049,6.934843,6.492806,5.562863,7.47694,6.668134,6.06774,6.751266,6.834234,6.455461,6.115256,6.002471
"7892846",12.00031,12.10698,12.68869,12.57366,11.9247,12.45425,12.46951,12.91095,12.94807,12.99072,12.79323,13.06165,13.12145
"7892847",8.562362,8.370075,7.398875,7.324892,8.343438,7.635458,8.098318,8.784316,8.862361,8.900491,9.374345,9.411518,9.140112
"7892848",9.029449,8.794086,8.994166,8.671183,8.94106,9.057601,8.578568,8.103047,8.436544,8.31861,8.078377,8.114581,8.106273
"7892849",4.165015,4.07159,3.053266,2.631893,2.433073,3.38274,4.111351,3.47511,3.330424,2.930759,2.805416,3.412968,3.735548
"7892850",6.574018,6.604179,4.603263,4.139304,6.286952,6.616077,5.752744,6.556495,7.604321,6.397123,6.30742,7.028065,6.820186
"7892851",5.644136,5.871946,6.320249,5.719239,6.10732,6.192375,6.123513,5.20071,5.525694,5.945007,6.123128,6.155273,5.775188
"7892852",5.742583,6.615553,6.024043,5.531231,6.020073,6.392366,6.047911,5.906563,6.00358,5.813699,6.099634,6.538926,6.235334
"7892853",11.94799,11.64617,11.72598,12.05756,11.07649,12.06119,12.18933,12.80774,12.68984,12.50614,12.62126,12.74199,12.75964
"7892854",2.47868,1.526386,2.339293,3.016748,4.067719,2.966932,4.544132,3.333666,3.998936,2.432388,4.755743,3.141592,2.702766
"7892855",5.441644,4.201169,3.133853,3.226072,3.288356,3.438161,4.344254,3.012651,3.90385,4.757845,3.549941,3.473904,4.11394
"7892856",4.772562,5.356218,4.499266,3.940753,3.558283,5.620996,4.565844,5.027615,5.821959,4.696488,4.625852,6.194424,5.937453
"7892857",10.60375,10.37354,9.837797,10.87093,9.430647,11.06875,10.78897,11.53789,11.37024,11.0704,10.9033,11.57152,11.37058
"7892858",1.347951,2.570801,1.856241,1.535467,2.480098,2.911984,2.266102,2.017598,1.473888,1.717205,2.395621,1.856241,1.254205
"7892859",5.413926,6.03334,6.198841,6.02298,5.98392,6.982746,6.516996,6.40319,6.168052,5.260342,5.906958,6.286581,6.594576
"7892860",7.067537,6.601426,6.070137,7.129814,7.178157,6.917563,6.43386,4.634071,5.574847,5.562705,6.184689,6.587815,5.924242
"7892861",11.37512,11.24698,10.68049,11.25745,11.18422,11.45002,11.39169,11.14794,11.34098,11.49324,11.2516,11.39446,11.48821
